Time (s),Channel 1 (V)
-294.67500000000001,0.1605603536650364
-294.59999999999997,0.22576632422845078
-294.52499999999998,0.24750164774958894
-294.44999999999999,0.2692369712707271
-294.375,0.35617826535527963
-294.30000000000001,0.46485488296097033
-294.22499999999997,0.70394344169348988
-294.14999999999998,1.4646797649333245
-294.07499999999999,1.4212091178910486
-294,1.5950917060601535
-293.92500000000001,2.2471514116942979
-293.84999999999997,1.4212091178910486
-293.77499999999998,1.7907096177503967
-293.69999999999999,1.6602976766235678
-293.625,1.2907971767642197
-293.55000000000001,1.4212091178910486
-293.47499999999997,1.2690618532430817
-293.39999999999998,0.85609070634145679
-293.32499999999999,0.66047279465121356
-293.25,0.61700214760893735
-293.17500000000001,0.35617826535527963
-293.09999999999997,0.44311955943983217
-293.02499999999998,0.61700214760893735
-292.94999999999999,0.61700214760893735
-292.875,0.70394344169348988
-292.80000000000001,0.59526682408779918
-292.72499999999997,0.48659020648210843
-292.64999999999998,0.44311955943983217
-292.57499999999999,0.50832553000324654
-292.5,0.35617826535527963
-292.42500000000001,0.31270761831300337
-292.34999999999997,0.24750164774958894
-292.27499999999998,0.20403100070731267
-292.19999999999999,0.1605603536650364
-292.125,0.20403100070731267
-292.05000000000001,0.095354383101621976
-291.97499999999997,0.11708970662276008
-291.89999999999998,0.24750164774958894
-291.82499999999999,0.2692369712707271
-291.75,0.095354383101621976
-291.67500000000001,0.13882503014389824
-291.59999999999997,0.095354383101621976
-291.52499999999998,0.095354383101621976
-291.44999999999999,0.095354383101621976
-291.375,0.11708970662276008
-291.30000000000001,0.18229567718617451
-291.22499999999997,0.095354383101621976
-291.14999999999998,0.11708970662276008
-291.07499999999999,0.13882503014389824
-291,0.11708970662276008
-290.92500000000001,0.1605603536650364
-290.84999999999997,0.1605603536650364
-290.77499999999998,0.1605603536650364
-290.69999999999999,0.24750164774958894
-290.625,0.31270761831300337
-290.55000000000001,0.2909722947918652
-290.47499999999997,0.70394344169348988
-290.39999999999998,0.2692369712707271
-290.32499999999999,0.1605603536650364
-290.25,0.18229567718617451
-290.17500000000001,0.13882503014389824
-290.09999999999997,0.22576632422845078
-290.02499999999998,0.1605603536650364
-289.94999999999999,0.18229567718617451
-289.875,0.1605603536650364
-289.80000000000001,0.18229567718617451
-289.72499999999997,0.11708970662276008
-289.64999999999998,0.13882503014389824
-289.57499999999999,0.13882503014389824
-289.5,0.11708970662276008
-289.42500000000001,0.11708970662276008
-289.34999999999997,0.13882503014389824
-289.27499999999998,0.13882503014389824
-289.19999999999999,0.1605603536650364
-289.125,0.20403100070731267
-289.05000000000001,0.1605603536650364
-288.97499999999997,0.13882503014389824
-288.89999999999998,0.1605603536650364
-288.82499999999999,0.1605603536650364
-288.75,0.13882503014389824
-288.67500000000001,0.13882503014389824
-288.59999999999997,0.11708970662276008
-288.52499999999998,0.13882503014389824
-288.44999999999999,0.13882503014389824
-288.375,0.11708970662276008
-288.30000000000001,0.11708970662276008
-288.22499999999997,0.13882503014389824
-288.14999999999998,0.1605603536650364
-288.07499999999999,0.13882503014389824
-288,0.11708970662276008
-287.92500000000001,0.11708970662276008
-287.84999999999997,0.13882503014389824
-287.77499999999998,0.11708970662276008
-287.69999999999999,0.11708970662276008
-287.625,0.11708970662276008
-287.55000000000001,0.13882503014389824
-287.47499999999997,0.1605603536650364
-287.39999999999998,0.11708970662276008
-287.32499999999999,0.13882503014389824
-287.25,0.11708970662276008
-287.17500000000001,0.1605603536650364
-287.09999999999997,0.13882503014389824
-287.02499999999998,0.13882503014389824
-286.94999999999999,0.1605603536650364
-286.875,0.13882503014389824
-286.80000000000001,0.11708970662276008
-286.72499999999997,0.13882503014389824
-286.64999999999998,0.11708970662276008
-286.57499999999999,0.13882503014389824
-286.5,0.1605603536650364
-286.42500000000001,0.1605603536650364
-286.34999999999997,0.1605603536650364
-286.27499999999998,0.22576632422845078
-286.19999999999999,0.2692369712707271
-286.125,0.83435538282031874
-286.05000000000001,0.5300608535243847
-285.97499999999997,1.834180264792673
-285.89999999999998,2.5731812645113696
-285.82499999999999,2.9644170878918561
-285.75,2.8992111173284418
-285.67500000000001,2.7687991762016133
-285.59999999999997,2.6818578821170602
-285.52499999999998,2.9209464408495802
-285.44999999999999,2.4427693233845411
-285.375,2.1167394705674689
-285.30000000000001,2.0297981764829163
-285.22499999999997,1.8993862353560873
-285.14999999999998,1.5733563825390151
-285.07499999999999,1.6168270295812919
-285,1.7037683236658445
-284.92500000000001,1.4646797649333245
-284.84999999999997,1.9428568823983636
-284.77499999999998,1.6820330001447061
-284.69999999999999,1.7907096177503967
-284.625,1.6385623531024298
-284.55000000000001,1.9863275294406399
-284.47499999999997,0.94303200042600932
-284.39999999999998,0.35617826535527963
-284.32499999999999,0.31270761831300337
-284.25,0.3996489123975559
-284.17500000000001,1.6385623531024298
-284.09999999999997,2.3123573822577121
-284.02499999999998,3.7903593816951058
-283.94999999999999,3.2035056466243761
-283.875,3.5295354994414483
-283.80000000000001,2.8774757938073039
-283.72499999999997,2.7470638526804749
-283.64999999999998,3.0948290290186855
-283.57499999999999,1.6168270295812919
-283.5,2.0297981764829163
-283.42500000000001,1.3125325002853576
-283.34999999999997,0.44311955943983217
-283.27499999999998,0.50832553000324654
-283.19999999999999,0.50832553000324654
-283.125,0.44311955943983217
-283.05000000000001,0.3996489123975559
-282.97499999999997,1.3560031473276339
-282.89999999999998,2.073268823525193
-282.82499999999999,3.6816827640894147
-282.75,2.5514459409902317
-282.67500000000001,3.5078001759203099
-282.59999999999997,2.6601225585959227
-282.52499999999998,2.7905344997227512
-282.44999999999999,2.3558280292999885
-282.375,1.7472389707081204
-282.30000000000001,0.96476732394714748
-282.22499999999997,0.44311955943983217
-282.14999999999998,0.31270761831300337
-282.07499999999999,0.20403100070731267
-282,0.33444294183414147
-281.92500000000001,0.83435538282031874
-281.84999999999997,1.0299732945105617
-281.77499999999998,2.095004147046331
-281.69999999999999,1.7037683236658445
-281.625,2.3775633528211269
-281.55000000000001,1.834180264792673
-281.47499999999997,2.2906220587365742
-281.39999999999998,1.5733563825390151
-281.32499999999999,0.92129667690487127
-281.25,1.2473265297219434
-281.17500000000001,0.68220811817235172
-281.09999999999997,0.42138423591869406
-281.02499999999998,0.20403100070731267
-280.94999999999999,0.22576632422845078
-280.875,0.2909722947918652
-280.80000000000001,0.2909722947918652
-280.72499999999997,0.61700214760893735
-280.64999999999998,1.5733563825390151
-280.57499999999999,1.2907971767642197
-280.5,1.834180264792673
-280.42500000000001,1.334267823806496
-280.34999999999997,2.0515335000040547
-280.27499999999998,1.4646797649333245
-280.19999999999999,2.1819454411308836
-280.125,2.095004147046331
-280.05000000000001,1.8993862353560873
-279.97499999999997,2.7470638526804749
-279.89999999999998,2.095004147046331
-279.82499999999999,1.8993862353560873
-279.75,2.7687991762016133
-279.67500000000001,2.5514459409902317
-279.59999999999997,2.4427693233845411
-279.52499999999998,2.4645046469056791
-279.44999999999999,2.1167394705674689
-279.375,1.7689742942292588
-279.30000000000001,2.5297106174690938
-279.22499999999997,2.5514459409902317
-279.14999999999998,2.3775633528211269
-279.07499999999999,1.6602976766235678
-279,1.9863275294406399
-278.92500000000001,2.2036807646520216
-278.84999999999997,2.725328529159337
-278.77499999999998,2.2254160881731599
-278.69999999999999,1.964592205919502
-278.625,2.5731812645113696
-278.55000000000001,4.1381245580333159
-278.47499999999997,2.9861524114129945
-278.39999999999998,2.4862399704268174
-278.32499999999999,1.6385623531024298
-278.25,1.8776509118349494
-278.17500000000001,1.6168270295812919
-278.09999999999997,2.4210339998634027
-278.02499999999998,1.9211215588772257
-277.94999999999999,2.5079752939479558
-277.875,1.5081504119756008
-277.80000000000001,2.5514459409902317
-277.72499999999997,2.3992986763422648
-277.64999999999998,1.2907971767642197
-277.57499999999999,1.203855882679667
-277.5,0.74741408873576609
-277.42500000000001,1.225591206200805
-277.34999999999997,1.7472389707081204
-277.27499999999998,1.0517086180317001
-277.19999999999999,0.76914941225690425
-277.125,0.44311955943983217
-277.05000000000001,0.48659020648210843
-276.97499999999997,0.35617826535527963
-276.89999999999998,0.44311955943983217
-276.82499999999999,0.31270761831300337
-276.75,0.22576632422845078
-276.67500000000001,0.18229567718617451
-276.59999999999997,0.13882503014389824
-276.52499999999998,0.22576632422845078
-276.44999999999999,0.68220811817235172
-276.375,3.0078877349341324
-276.30000000000001,2.5079752939479558
-276.22499999999997,3.225240970145514
-276.14999999999998,3.486064852399172
-276.07499999999999,2.7035932056381986
-276,2.7035932056381986
-275.92500000000001,1.855915588313811
-275.84999999999997,2.3340927057788505
-275.77499999999998,2.6818578821170602
-275.69999999999999,2.3775633528211269
-275.625,0.85609070634145679
-275.55000000000001,0.48659020648210843
-275.47499999999997,0.33444294183414147
-275.39999999999998,0.22576632422845078
-275.32499999999999,0.13882503014389824
-275.25,0.11708970662276008
-275.17500000000001,0.13882503014389824
-275.09999999999997,0.13882503014389824
-275.02499999999998,0.18229567718617451
-274.94999999999999,0.13882503014389824
-274.875,0.13882503014389824
-274.80000000000001,0.095354383101621976
-274.72499999999997,0.11708970662276008
-274.64999999999998,0.13882503014389824
-274.57499999999999,0.13882503014389824
-274.5,0.095354383101621976
-274.42500000000001,0.073619059580483814
-274.34999999999997,0.13882503014389824
-274.27499999999998,0.1605603536650364
-274.19999999999999,0.095354383101621976
-274.125,0.095354383101621976
-274.05000000000001,0.095354383101621976
-273.97499999999997,0.095354383101621976
-273.89999999999998,0.073619059580483814
-273.82499999999999,0.11708970662276008
-273.75,0.095354383101621976
-273.67500000000001,0.073619059580483814
-273.59999999999997,0.095354383101621976
-273.52499999999998,0.095354383101621976
-273.44999999999999,0.11708970662276008
-273.375,0.11708970662276008
-273.30000000000001,0.20403100070731267
-273.22499999999997,0.095354383101621976
-273.14999999999998,0.095354383101621976
-273.07499999999999,0.095354383101621976
-273,0.095354383101621976
-272.92500000000001,0.073619059580483814
-272.84999999999997,0.095354383101621976
-272.77499999999998,0.095354383101621976
-272.69999999999999,0.13882503014389824
-272.625,0.13882503014389824
-272.55000000000001,0.24750164774958894
-272.47499999999997,0.095354383101621976
-272.39999999999998,0.095354383101621976
-272.32499999999999,0.095354383101621976
-272.25,0.095354383101621976
-272.17500000000001,0.073619059580483814
-272.09999999999997,0.095354383101621976
-272.02499999999998,0.095354383101621976
-271.94999999999999,0.095354383101621976
-271.875,0.095354383101621976
-271.80000000000001,0.073619059580483814
-271.72499999999997,0.095354383101621976
-271.64999999999998,0.095354383101621976
-271.57499999999999,0.073619059580483814
-271.5,0.073619059580483814
-271.42500000000001,0.073619059580483814
-271.34999999999997,0.095354383101621976
-271.27499999999998,0.095354383101621976
-271.19999999999999,0.095354383101621976
-271.125,0.095354383101621976
-271.05000000000001,0.095354383101621976
-270.97499999999997,0.073619059580483814
-270.89999999999998,0.095354383101621976
-270.82499999999999,0.073619059580483814
-270.75,0.095354383101621976
-270.67500000000001,0.073619059580483814
-270.59999999999997,0.095354383101621976
-270.52499999999998,0.095354383101621976
-270.44999999999999,0.095354383101621976
-270.375,0.095354383101621976
-270.30000000000001,0.073619059580483814
-270.22499999999997,0.073619059580483814
-270.14999999999998,0.095354383101621976
-270.07499999999999,0.073619059580483814
-270,0.073619059580483814
-269.92500000000001,0.095354383101621976
-269.84999999999997,0.095354383101621976
-269.77499999999998,0.095354383101621976
-269.69999999999999,0.095354383101621976
-269.625,0.073619059580483814
-269.55000000000001,0.095354383101621976
-269.47499999999997,0.073619059580483814
-269.39999999999998,0.095354383101621976
-269.32499999999999,0.095354383101621976
-269.25,0.095354383101621976
-269.17500000000001,0.073619059580483814
-269.09999999999997,0.095354383101621976
-269.02499999999998,0.095354383101621976
-268.94999999999999,0.073619059580483814
-268.875,0.095354383101621976
-268.80000000000001,0.095354383101621976
-268.72499999999997,0.073619059580483814
-268.64999999999998,0.095354383101621976
-268.57499999999999,0.095354383101621976
-268.5,0.095354383101621976
-268.42500000000001,0.095354383101621976
-268.34999999999997,0.095354383101621976
-268.27499999999998,0.095354383101621976
-268.19999999999999,0.073619059580483814
-268.125,0.095354383101621976
-268.05000000000001,0.073619059580483814
-267.97499999999997,0.095354383101621976
-267.89999999999998,0.073619059580483814
-267.82499999999999,0.073619059580483814
-267.75,0.073619059580483814
-267.67500000000001,0.095354383101621976
-267.59999999999997,0.095354383101621976
-267.52499999999998,0.073619059580483814
-267.44999999999999,0.073619059580483814
-267.375,0.073619059580483814
-267.30000000000001,0.095354383101621976
-267.22499999999997,0.073619059580483814
-267.14999999999998,0.095354383101621976
-267.07499999999999,0.095354383101621976
-267,0.095354383101621976
-266.92500000000001,0.095354383101621976
-266.84999999999997,0.073619059580483814
-266.77499999999998,0.073619059580483814
-266.69999999999999,0.095354383101621976
-266.625,0.095354383101621976
-266.55000000000001,0.095354383101621976
-266.47499999999997,0.095354383101621976
-266.39999999999998,0.095354383101621976
-266.32499999999999,0.095354383101621976
-266.25,0.095354383101621976
-266.17500000000001,0.073619059580483814
-266.09999999999997,0.095354383101621976
-266.02499999999998,0.073619059580483814
-265.94999999999999,0.073619059580483814
-265.875,0.073619059580483814
-265.80000000000001,0.095354383101621976
-265.72499999999997,0.095354383101621976
-265.64999999999998,0.095354383101621976
-265.57499999999999,0.073619059580483814
-265.5,0.073619059580483814
-265.42500000000001,0.095354383101621976
-265.34999999999997,0.073619059580483814
-265.27499999999998,0.073619059580483814
-265.19999999999999,0.095354383101621976
-265.125,0.073619059580483814
-265.05000000000001,0.095354383101621976
-264.97499999999997,0.073619059580483814
-264.89999999999998,0.095354383101621976
-264.82499999999999,0.073619059580483814
-264.75,0.073619059580483814
-264.67500000000001,0.073619059580483814
-264.59999999999997,0.073619059580483814
-264.52499999999998,0.073619059580483814
-264.44999999999999,0.095354383101621976
-264.375,0.073619059580483814
-264.30000000000001,0.095354383101621976
-264.22499999999997,0.095354383101621976
-264.14999999999998,0.095354383101621976
-264.07499999999999,0.073619059580483814
-264,0.073619059580483814
-263.92500000000001,0.073619059580483814
-263.84999999999997,0.095354383101621976
-263.77499999999998,0.073619059580483814
-263.69999999999999,0.073619059580483814
-263.625,0.073619059580483814
-263.55000000000001,0.073619059580483814
-263.47499999999997,0.073619059580483814
-263.39999999999998,0.095354383101621976
-263.32499999999999,0.073619059580483814
-263.25,0.073619059580483814
-263.17500000000001,0.073619059580483814
-263.09999999999997,0.073619059580483814
-263.02499999999998,0.073619059580483814
-262.94999999999999,0.095354383101621976
-262.875,0.095354383101621976
-262.80000000000001,0.073619059580483814
-262.72499999999997,0.073619059580483814
-262.64999999999998,0.073619059580483814
-262.57499999999999,0.073619059580483814
-262.5,0.073619059580483814
-262.42500000000001,0.073619059580483814
-262.34999999999997,0.095354383101621976
-262.27499999999998,0.073619059580483814
-262.19999999999999,0.095354383101621976
-262.125,0.073619059580483814
-262.05000000000001,0.095354383101621976
-261.97499999999997,0.073619059580483814
-261.89999999999998,0.073619059580483814
-261.82499999999999,0.073619059580483814
-261.75,0.073619059580483814
-261.67500000000001,0.073619059580483814
-261.59999999999997,0.073619059580483814
-261.52499999999998,0.073619059580483814
-261.44999999999999,0.073619059580483814
-261.375,0.073619059580483814
-261.30000000000001,0.073619059580483814
-261.22499999999997,0.073619059580483814
-261.14999999999998,0.073619059580483814
-261.07499999999999,0.073619059580483814
-261,0.073619059580483814
-260.92500000000001,0.095354383101621976
-260.84999999999997,0.073619059580483814
-260.77499999999998,0.073619059580483814
-260.69999999999999,0.073619059580483814
-260.625,0.073619059580483814
-260.55000000000001,0.073619059580483814
-260.47499999999997,0.073619059580483814
-260.39999999999998,0.073619059580483814
-260.32499999999999,0.073619059580483814
-260.25,0.073619059580483814
-260.17500000000001,0.073619059580483814
-260.09999999999997,0.073619059580483814
-260.02499999999998,0.073619059580483814
-259.94999999999999,0.073619059580483814
-259.875,0.073619059580483814
-259.80000000000001,0.073619059580483814
-259.72499999999997,0.073619059580483814
-259.64999999999998,0.073619059580483814
-259.57499999999999,0.073619059580483814
-259.5,0.073619059580483814
-259.42500000000001,0.073619059580483814
-259.34999999999997,0.073619059580483814
-259.27499999999998,0.073619059580483814
-259.19999999999999,0.073619059580483814
-259.125,0.073619059580483814
-259.05000000000001,0.073619059580483814
-258.97499999999997,0.073619059580483814
-258.89999999999998,0.073619059580483814
-258.82499999999999,0.073619059580483814
-258.75,0.073619059580483814
-258.67500000000001,0.073619059580483814
-258.59999999999997,0.073619059580483814
-258.52499999999998,0.073619059580483814
-258.44999999999999,0.073619059580483814
-258.375,0.073619059580483814
-258.30000000000001,0.073619059580483814
-258.22499999999997,0.073619059580483814
-258.14999999999998,0.073619059580483814
-258.07499999999999,0.073619059580483814
-258,0.073619059580483814
-257.92500000000001,0.073619059580483814
-257.84999999999997,0.073619059580483814
-257.77499999999998,0.073619059580483814
-257.69999999999999,0.073619059580483814
-257.625,0.073619059580483814
-257.55000000000001,0.073619059580483814
-257.47499999999997,0.073619059580483814
-257.39999999999998,0.073619059580483814
-257.32499999999999,0.073619059580483814
-257.25,0.073619059580483814
-257.17500000000001,0.073619059580483814
-257.09999999999997,0.073619059580483814
-257.02499999999998,0.073619059580483814
-256.94999999999999,0.073619059580483814
-256.875,0.073619059580483814
-256.80000000000001,0.073619059580483814
-256.72499999999997,0.073619059580483814
-256.64999999999998,0.095354383101621976
-256.57499999999999,0.073619059580483814
-256.5,0.073619059580483814
-256.42500000000001,0.073619059580483814
-256.34999999999997,0.073619059580483814
-256.27499999999998,0.073619059580483814
-256.19999999999999,0.073619059580483814
-256.125,0.073619059580483814
-256.05000000000001,0.073619059580483814
-255.97499999999999,0.073619059580483814
-255.89999999999998,0.073619059580483814
-255.82499999999999,0.073619059580483814
-255.75,0.073619059580483814
-255.67499999999998,0.073619059580483814
-255.59999999999999,0.073619059580483814
-255.52499999999998,0.073619059580483814
-255.44999999999999,0.073619059580483814
-255.375,0.073619059580483814
-255.29999999999998,0.073619059580483814
-255.22499999999999,0.073619059580483814
-255.14999999999998,0.095354383101621976
-255.07499999999999,0.073619059580483814
-255,0.051883736059345709
-254.92499999999998,0.073619059580483814
-254.84999999999999,0.073619059580483814
-254.77499999999998,0.073619059580483814
-254.69999999999999,0.073619059580483814
-254.625,0.073619059580483814
-254.54999999999998,0.073619059580483814
-254.47499999999999,0.073619059580483814
-254.39999999999998,0.073619059580483814
-254.32499999999999,0.051883736059345709
-254.25,0.051883736059345709
-254.17499999999998,0.073619059580483814
-254.09999999999999,0.073619059580483814
-254.02499999999998,0.095354383101621976
-253.94999999999999,0.073619059580483814
-253.875,0.073619059580483814
-253.79999999999998,0.073619059580483814
-253.72499999999999,0.073619059580483814
-253.64999999999998,0.073619059580483814
-253.57499999999999,0.073619059580483814
-253.5,0.073619059580483814
-253.42499999999998,0.073619059580483814
-253.34999999999999,0.073619059580483814
-253.27499999999998,0.073619059580483814
-253.19999999999999,0.073619059580483814
-253.125,0.073619059580483814
-253.04999999999998,0.073619059580483814
-252.97499999999999,0.073619059580483814
-252.89999999999998,0.073619059580483814
-252.82499999999999,0.073619059580483814
-252.75,0.073619059580483814
-252.67499999999998,0.073619059580483814
-252.59999999999999,0.073619059580483814
-252.52499999999998,0.073619059580483814
-252.44999999999999,0.073619059580483814
-252.375,0.073619059580483814
-252.29999999999998,0.051883736059345709
-252.22499999999999,0.073619059580483814
-252.14999999999998,0.073619059580483814
-252.07499999999999,0.073619059580483814
-252,0.073619059580483814
-251.92499999999998,0.073619059580483814
-251.84999999999999,0.073619059580483814
-251.77499999999998,0.073619059580483814
-251.69999999999999,0.073619059580483814
-251.625,0.073619059580483814
-251.54999999999998,0.051883736059345709
-251.47499999999999,0.073619059580483814
-251.39999999999998,0.073619059580483814
-251.32499999999999,0.073619059580483814
-251.25,0.073619059580483814
-251.17499999999998,0.073619059580483814
-251.09999999999999,0.073619059580483814
-251.02499999999998,0.073619059580483814
-250.94999999999999,0.073619059580483814
-250.875,0.073619059580483814
-250.79999999999998,0.073619059580483814
-250.72499999999999,0.051883736059345709
-250.64999999999998,0.073619059580483814
-250.57499999999999,0.073619059580483814
-250.5,0.073619059580483814
-250.42499999999998,0.073619059580483814
-250.34999999999999,0.073619059580483814
-250.27499999999998,0.073619059580483814
-250.19999999999999,0.073619059580483814
-250.125,0.073619059580483814
-250.04999999999998,0.073619059580483814
-249.97499999999999,0.073619059580483814
-249.89999999999998,0.073619059580483814
-249.82499999999999,0.051883736059345709
-249.75,0.073619059580483814
-249.67499999999998,0.073619059580483814
-249.59999999999999,0.051883736059345709
-249.52499999999998,0.073619059580483814
-249.44999999999999,0.073619059580483814
-249.375,0.073619059580483814
-249.29999999999998,0.073619059580483814
-249.22499999999999,0.073619059580483814
-249.14999999999998,0.073619059580483814
-249.07499999999999,0.073619059580483814
-249,0.073619059580483814
-248.92499999999998,0.073619059580483814
-248.84999999999999,0.051883736059345709
-248.77499999999998,0.073619059580483814
-248.69999999999999,0.073619059580483814
-248.625,0.095354383101621976
-248.54999999999998,0.073619059580483814
-248.47499999999999,0.073619059580483814
-248.39999999999998,0.073619059580483814
-248.32499999999999,0.073619059580483814
-248.25,0.073619059580483814
-248.17499999999998,0.073619059580483814
-248.09999999999999,0.073619059580483814
-248.02499999999998,0.073619059580483814
-247.94999999999999,0.073619059580483814
-247.875,0.073619059580483814
-247.79999999999998,0.073619059580483814
-247.72499999999999,0.073619059580483814
-247.64999999999998,0.073619059580483814
-247.57499999999999,0.073619059580483814
-247.5,0.073619059580483814
-247.42499999999998,0.073619059580483814
-247.34999999999999,0.073619059580483814
-247.27499999999998,0.073619059580483814
-247.19999999999999,0.073619059580483814
-247.125,0.073619059580483814
-247.04999999999998,0.073619059580483814
-246.97499999999999,0.073619059580483814
-246.89999999999998,0.073619059580483814
-246.82499999999999,0.073619059580483814
-246.75,0.073619059580483814
-246.67499999999998,0.073619059580483814
-246.59999999999999,0.073619059580483814
-246.52499999999998,0.095354383101621976
-246.44999999999999,0.073619059580483814
-246.375,0.073619059580483814
-246.29999999999998,0.073619059580483814
-246.22499999999999,0.073619059580483814
-246.14999999999998,0.073619059580483814
-246.07499999999999,0.073619059580483814
-246,0.073619059580483814
-245.92499999999998,0.073619059580483814
-245.84999999999999,0.073619059580483814
-245.77499999999998,0.073619059580483814
-245.69999999999999,0.073619059580483814
-245.625,0.073619059580483814
-245.54999999999998,0.073619059580483814
-245.47499999999999,0.073619059580483814
-245.39999999999998,0.073619059580483814
-245.32499999999999,0.073619059580483814
-245.25,0.095354383101621976
-245.17499999999998,0.073619059580483814
-245.09999999999999,0.095354383101621976
-245.02499999999998,0.073619059580483814
-244.94999999999999,0.073619059580483814
-244.875,0.073619059580483814
-244.79999999999998,0.073619059580483814
-244.72499999999999,0.073619059580483814
-244.64999999999998,0.073619059580483814
-244.57499999999999,0.073619059580483814
-244.5,0.073619059580483814
-244.42499999999998,0.095354383101621976
-244.34999999999999,0.095354383101621976
-244.27499999999998,0.073619059580483814
-244.19999999999999,0.095354383101621976
-244.125,0.073619059580483814
-244.04999999999998,0.095354383101621976
-243.97499999999999,0.073619059580483814
-243.89999999999998,0.095354383101621976
-243.82499999999999,0.073619059580483814
-243.75,0.073619059580483814
-243.67499999999998,0.095354383101621976
-243.59999999999999,0.073619059580483814
-243.52499999999998,0.073619059580483814
-243.44999999999999,0.073619059580483814
-243.375,0.073619059580483814
-243.29999999999998,0.073619059580483814
-243.22499999999999,0.073619059580483814
-243.14999999999998,0.095354383101621976
-243.07499999999999,0.095354383101621976
-243,0.073619059580483814
-242.92499999999998,0.095354383101621976
-242.84999999999999,0.095354383101621976
-242.77499999999998,0.073619059580483814
-242.69999999999999,0.095354383101621976
-242.625,0.073619059580483814
-242.54999999999998,0.095354383101621976
-242.47499999999999,0.095354383101621976
-242.39999999999998,0.073619059580483814
-242.32499999999999,0.095354383101621976
-242.25,0.095354383101621976
-242.17499999999998,0.095354383101621976
-242.09999999999999,0.095354383101621976
-242.02499999999998,0.073619059580483814
-241.94999999999999,0.095354383101621976
-241.875,0.095354383101621976
-241.79999999999998,0.095354383101621976
-241.72499999999999,0.095354383101621976
-241.64999999999998,0.095354383101621976
-241.57499999999999,0.073619059580483814
-241.5,0.095354383101621976
-241.42499999999998,0.095354383101621976
-241.34999999999999,0.095354383101621976
-241.27499999999998,0.073619059580483814
-241.19999999999999,0.095354383101621976
-241.125,0.095354383101621976
-241.04999999999998,0.095354383101621976
-240.97499999999999,0.11708970662276008
-240.89999999999998,0.095354383101621976
-240.82499999999999,0.095354383101621976
-240.75,0.095354383101621976
-240.67499999999998,0.095354383101621976
-240.59999999999999,0.073619059580483814
-240.52499999999998,0.095354383101621976
-240.44999999999999,0.095354383101621976
-240.375,0.095354383101621976
-240.29999999999998,0.095354383101621976
-240.22499999999999,0.095354383101621976
-240.14999999999998,0.095354383101621976
-240.07499999999999,0.095354383101621976
-240,0.095354383101621976
-239.92499999999998,0.095354383101621976
-239.84999999999999,0.095354383101621976
-239.77499999999998,0.11708970662276008
-239.69999999999999,0.11708970662276008
-239.625,0.095354383101621976
-239.54999999999998,0.095354383101621976
-239.47499999999999,0.095354383101621976
-239.39999999999998,0.095354383101621976
-239.32499999999999,0.095354383101621976
-239.25,0.095354383101621976
-239.17499999999998,0.095354383101621976
-239.09999999999999,0.095354383101621976
-239.02499999999998,0.11708970662276008
-238.94999999999999,0.095354383101621976
